"dataelementUID","period","orgUnitUID","categoryOptionComboUID","ImplementingMechanismUID","dataValue",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","ICQVBpakGjE","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","LXuJtbiUk7o","AvKGVOKhI0t","9",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","R54ocOMuaZA","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","CuAKN91lKD6","AvKGVOKhI0t","86",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","MEQrzTnlr9a","AvKGVOKhI0t","39",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","VVHFpTkvtp2","AvKGVOKhI0t","86",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","FtKeuScH4zG","AvKGVOKhI0t","39",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","BXVSBShabAV","AvKGVOKhI0t","86",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","fKutkl1woOh","AvKGVOKhI0t","39",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","wzERTiClETp","AvKGVOKhI0t","86",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","VJLbRW6R553","AvKGVOKhI0t","39",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","GWDE9M05Fyf","AvKGVOKhI0t","16",,
"L9y9A4uG3rY","2017","Z7YsTxQ74kV","yboc4U6mh3p","AvKGVOKhI0t","12",,
"Z5kOeISUYMI","2017","OWLIOQ1qkOt","Gm6B7Z9Tbxs","AvKGVOKhI0t","2",,
"Z5kOeISUYMI","2017","OWLIOQ1qkOt","xP7pDf7Dsya","AvKGVOKhI0t","4",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","cYxMZbJKie1","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","KLEhX0pJjLD","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","p9ngKMI1HlP","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","LXuJtbiUk7o","AvKGVOKhI0t","7",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","CuAKN91lKD6","AvKGVOKhI0t","66",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","MEQrzTnlr9a","AvKGVOKhI0t","30",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","VVHFpTkvtp2","AvKGVOKhI0t","66",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","FtKeuScH4zG","AvKGVOKhI0t","30",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","BXVSBShabAV","AvKGVOKhI0t","66",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","fKutkl1woOh","AvKGVOKhI0t","30",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","wzERTiClETp","AvKGVOKhI0t","66",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","VJLbRW6R553","AvKGVOKhI0t","30",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","GWDE9M05Fyf","AvKGVOKhI0t","12",,
"L9y9A4uG3rY","2017","OWLIOQ1qkOt","yboc4U6mh3p","AvKGVOKhI0t","11",,
"Z5kOeISUYMI","2017","ttfohow6fXP","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","ttfohow6fXP","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","ttfohow6fXP","cYxMZbJKie1","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","ttfohow6fXP","KLEhX0pJjLD","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","ttfohow6fXP","p9ngKMI1HlP","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","ttfohow6fXP","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","ttfohow6fXP","LXuJtbiUk7o","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","ttfohow6fXP","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","ttfohow6fXP","CuAKN91lKD6","AvKGVOKhI0t","53",,
"L9y9A4uG3rY","2017","ttfohow6fXP","MEQrzTnlr9a","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","ttfohow6fXP","VVHFpTkvtp2","AvKGVOKhI0t","53",,
"L9y9A4uG3rY","2017","ttfohow6fXP","FtKeuScH4zG","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","ttfohow6fXP","BXVSBShabAV","AvKGVOKhI0t","53",,
"L9y9A4uG3rY","2017","ttfohow6fXP","fKutkl1woOh","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","ttfohow6fXP","wzERTiClETp","AvKGVOKhI0t","53",,
"L9y9A4uG3rY","2017","ttfohow6fXP","VJLbRW6R553","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","ttfohow6fXP","GWDE9M05Fyf","AvKGVOKhI0t","10",,
"L9y9A4uG3rY","2017","ttfohow6fXP","yboc4U6mh3p","AvKGVOKhI0t","8",,
"Z5kOeISUYMI","2017","Abx1zrqutJ6","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","Abx1zrqutJ6","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","cYxMZbJKie1","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","KLEhX0pJjLD","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","p9ngKMI1HlP","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","ICQVBpakGjE","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","LXuJtbiUk7o","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","R54ocOMuaZA","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","CuAKN91lKD6","AvKGVOKhI0t","17",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","MEQrzTnlr9a","AvKGVOKhI0t","8",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","VVHFpTkvtp2","AvKGVOKhI0t","17",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","FtKeuScH4zG","AvKGVOKhI0t","8",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","BXVSBShabAV","AvKGVOKhI0t","17",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","fKutkl1woOh","AvKGVOKhI0t","8",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","wzERTiClETp","AvKGVOKhI0t","17",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","VJLbRW6R553","AvKGVOKhI0t","8",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","GWDE9M05Fyf","AvKGVOKhI0t","3",,
"L9y9A4uG3rY","2017","Abx1zrqutJ6","yboc4U6mh3p","AvKGVOKhI0t","2",,
"Z5kOeISUYMI","2017","WdXqR4s4oYz","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","WdXqR4s4oYz","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","cYxMZbJKie1","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","KLEhX0pJjLD","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","p9ngKMI1HlP","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","LXuJtbiUk7o","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","CuAKN91lKD6","AvKGVOKhI0t","55",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","MEQrzTnlr9a","AvKGVOKhI0t","25",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","VVHFpTkvtp2","AvKGVOKhI0t","55",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","FtKeuScH4zG","AvKGVOKhI0t","25",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","BXVSBShabAV","AvKGVOKhI0t","55",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","fKutkl1woOh","AvKGVOKhI0t","25",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","wzERTiClETp","AvKGVOKhI0t","55",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","VJLbRW6R553","AvKGVOKhI0t","25",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","GWDE9M05Fyf","AvKGVOKhI0t","10",,
"L9y9A4uG3rY","2017","WdXqR4s4oYz","yboc4U6mh3p","AvKGVOKhI0t","8",,
"Z5kOeISUYMI","2017","F9LuSdEmFEE","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"Z5kOeISUYMI","2017","F9LuSdEmFEE","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","cYxMZbJKie1","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","KLEhX0pJjLD","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","p9ngKMI1HlP","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","LXuJtbiUk7o","AvKGVOKhI0t","3",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","CuAKN91lKD6","AvKGVOKhI0t","30",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","MEQrzTnlr9a","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","VVHFpTkvtp2","AvKGVOKhI0t","30",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","FtKeuScH4zG","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","BXVSBShabAV","AvKGVOKhI0t","30",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","fKutkl1woOh","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","wzERTiClETp","AvKGVOKhI0t","30",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","VJLbRW6R553","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","GWDE9M05Fyf","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","F9LuSdEmFEE","yboc4U6mh3p","AvKGVOKhI0t","4",,
"Z5kOeISUYMI","2017","K7MbyOwY6BH","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","K7MbyOwY6BH","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","cYxMZbJKie1","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","KLEhX0pJjLD","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","p9ngKMI1HlP","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","LXuJtbiUk7o","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","CuAKN91lKD6","AvKGVOKhI0t","48",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","MEQrzTnlr9a","AvKGVOKhI0t","23",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","VVHFpTkvtp2","AvKGVOKhI0t","48",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","FtKeuScH4zG","AvKGVOKhI0t","23",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","BXVSBShabAV","AvKGVOKhI0t","48",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","fKutkl1woOh","AvKGVOKhI0t","23",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","wzERTiClETp","AvKGVOKhI0t","48",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","VJLbRW6R553","AvKGVOKhI0t","23",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","GWDE9M05Fyf","AvKGVOKhI0t","10",,
"L9y9A4uG3rY","2017","K7MbyOwY6BH","yboc4U6mh3p","AvKGVOKhI0t","7",,
"Z5kOeISUYMI","2017","PNrZ6dCwfLs","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"Z5kOeISUYMI","2017","PNrZ6dCwfLs","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","cYxMZbJKie1","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","KLEhX0pJjLD","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","p9ngKMI1HlP","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","ICQVBpakGjE","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","LXuJtbiUk7o","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","R54ocOMuaZA","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","CuAKN91lKD6","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","MEQrzTnlr9a","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","VVHFpTkvtp2","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","FtKeuScH4zG","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","BXVSBShabAV","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","fKutkl1woOh","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","wzERTiClETp","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","VJLbRW6R553","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","GWDE9M05Fyf","AvKGVOKhI0t","3",,
"L9y9A4uG3rY","2017","PNrZ6dCwfLs","yboc4U6mh3p","AvKGVOKhI0t","4",,
"Z5kOeISUYMI","2017","qJwEgqDnkAC","Gm6B7Z9Tbxs","AvKGVOKhI0t","3",,
"Z5kOeISUYMI","2017","qJwEgqDnkAC","xP7pDf7Dsya","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","cYxMZbJKie1","AvKGVOKhI0t","3",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","KLEhX0pJjLD","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","p9ngKMI1HlP","AvKGVOKhI0t","8",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","ICQVBpakGjE","AvKGVOKhI0t","4",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","LXuJtbiUk7o","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","R54ocOMuaZA","AvKGVOKhI0t","4",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","CuAKN91lKD6","AvKGVOKhI0t","227",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","MEQrzTnlr9a","AvKGVOKhI0t","104",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","VVHFpTkvtp2","AvKGVOKhI0t","227",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","FtKeuScH4zG","AvKGVOKhI0t","104",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","BXVSBShabAV","AvKGVOKhI0t","227",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","fKutkl1woOh","AvKGVOKhI0t","104",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","wzERTiClETp","AvKGVOKhI0t","227",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","VJLbRW6R553","AvKGVOKhI0t","104",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","GWDE9M05Fyf","AvKGVOKhI0t","42",,
"L9y9A4uG3rY","2017","qJwEgqDnkAC","yboc4U6mh3p","AvKGVOKhI0t","35",,
"Z5kOeISUYMI","2017","kuBecESrd0Y","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","kuBecESrd0Y","xP7pDf7Dsya","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","cYxMZbJKie1","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","KLEhX0pJjLD","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","p9ngKMI1HlP","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","LXuJtbiUk7o","AvKGVOKhI0t","5",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","CuAKN91lKD6","AvKGVOKhI0t","52",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","MEQrzTnlr9a","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","VVHFpTkvtp2","AvKGVOKhI0t","52",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","FtKeuScH4zG","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","BXVSBShabAV","AvKGVOKhI0t","52",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","fKutkl1woOh","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","wzERTiClETp","AvKGVOKhI0t","52",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","VJLbRW6R553","AvKGVOKhI0t","24",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","GWDE9M05Fyf","AvKGVOKhI0t","9",,
"L9y9A4uG3rY","2017","kuBecESrd0Y","yboc4U6mh3p","AvKGVOKhI0t","8",,
"Z5kOeISUYMI","2017","IoqOztEzEQu","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","IoqOztEzEQu","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","cYxMZbJKie1","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","KLEhX0pJjLD","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","p9ngKMI1HlP","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","LXuJtbiUk7o","AvKGVOKhI0t","4",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","CuAKN91lKD6","AvKGVOKhI0t","42",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","MEQrzTnlr9a","AvKGVOKhI0t","19",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","VVHFpTkvtp2","AvKGVOKhI0t","42",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","FtKeuScH4zG","AvKGVOKhI0t","19",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","BXVSBShabAV","AvKGVOKhI0t","42",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","fKutkl1woOh","AvKGVOKhI0t","19",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","wzERTiClETp","AvKGVOKhI0t","42",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","VJLbRW6R553","AvKGVOKhI0t","19",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","GWDE9M05Fyf","AvKGVOKhI0t","8",,
"L9y9A4uG3rY","2017","IoqOztEzEQu","yboc4U6mh3p","AvKGVOKhI0t","6",,
"Z5kOeISUYMI","2017","PtapijBoEPe","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","PtapijBoEPe","xP7pDf7Dsya","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","PtapijBoEPe","cYxMZbJKie1","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","PtapijBoEPe","KLEhX0pJjLD","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","PtapijBoEPe","p9ngKMI1HlP","AvKGVOKhI0t","3",,
"L9y9A4uG3rY","2017","PtapijBoEPe","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","PtapijBoEPe","LXuJtbiUk7o","AvKGVOKhI0t","8",,
"L9y9A4uG3rY","2017","PtapijBoEPe","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","PtapijBoEPe","CuAKN91lKD6","AvKGVOKhI0t","75",,
"L9y9A4uG3rY","2017","PtapijBoEPe","MEQrzTnlr9a","AvKGVOKhI0t","34",,
"L9y9A4uG3rY","2017","PtapijBoEPe","VVHFpTkvtp2","AvKGVOKhI0t","75",,
"L9y9A4uG3rY","2017","PtapijBoEPe","FtKeuScH4zG","AvKGVOKhI0t","34",,
"L9y9A4uG3rY","2017","PtapijBoEPe","BXVSBShabAV","AvKGVOKhI0t","75",,
"L9y9A4uG3rY","2017","PtapijBoEPe","fKutkl1woOh","AvKGVOKhI0t","34",,
"L9y9A4uG3rY","2017","PtapijBoEPe","wzERTiClETp","AvKGVOKhI0t","75",,
"L9y9A4uG3rY","2017","PtapijBoEPe","VJLbRW6R553","AvKGVOKhI0t","34",,
"L9y9A4uG3rY","2017","PtapijBoEPe","GWDE9M05Fyf","AvKGVOKhI0t","14",,
"L9y9A4uG3rY","2017","PtapijBoEPe","yboc4U6mh3p","AvKGVOKhI0t","12",,
"Z5kOeISUYMI","2017","yLorzTZpbmc","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","yLorzTZpbmc","xP7pDf7Dsya","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","cYxMZbJKie1","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","KLEhX0pJjLD","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","p9ngKMI1HlP","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","ICQVBpakGjE","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","LXuJtbiUk7o","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","R54ocOMuaZA","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","CuAKN91lKD6","AvKGVOKhI0t","58",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","MEQrzTnlr9a","AvKGVOKhI0t","26",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","VVHFpTkvtp2","AvKGVOKhI0t","58",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","FtKeuScH4zG","AvKGVOKhI0t","26",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","BXVSBShabAV","AvKGVOKhI0t","58",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","fKutkl1woOh","AvKGVOKhI0t","26",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","wzERTiClETp","AvKGVOKhI0t","58",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","VJLbRW6R553","AvKGVOKhI0t","26",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","GWDE9M05Fyf","AvKGVOKhI0t","11",,
"L9y9A4uG3rY","2017","yLorzTZpbmc","yboc4U6mh3p","AvKGVOKhI0t","9",,
"Z5kOeISUYMI","2017","o8qbdITAWcU","Gm6B7Z9Tbxs","AvKGVOKhI0t","4",,
"Z5kOeISUYMI","2017","o8qbdITAWcU","xP7pDf7Dsya","AvKGVOKhI0t","8",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","cYxMZbJKie1","AvKGVOKhI0t","3",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","KLEhX0pJjLD","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","p9ngKMI1HlP","AvKGVOKhI0t","12",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","ICQVBpakGjE","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","LXuJtbiUk7o","AvKGVOKhI0t","36",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","R54ocOMuaZA","AvKGVOKhI0t","6",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","CuAKN91lKD6","AvKGVOKhI0t","338",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","MEQrzTnlr9a","AvKGVOKhI0t","154",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","VVHFpTkvtp2","AvKGVOKhI0t","338",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","FtKeuScH4zG","AvKGVOKhI0t","154",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","BXVSBShabAV","AvKGVOKhI0t","338",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","fKutkl1woOh","AvKGVOKhI0t","154",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","wzERTiClETp","AvKGVOKhI0t","338",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","VJLbRW6R553","AvKGVOKhI0t","154",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","GWDE9M05Fyf","AvKGVOKhI0t","62",,
"L9y9A4uG3rY","2017","o8qbdITAWcU","yboc4U6mh3p","AvKGVOKhI0t","54",,
"Z5kOeISUYMI","2017","CHWDHwHN1da","Gm6B7Z9Tbxs","AvKGVOKhI0t","1",,
"Z5kOeISUYMI","2017","CHWDHwHN1da","xP7pDf7Dsya","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","CHWDHwHN1da","cYxMZbJKie1","AvKGVOKhI0t","1",,
"L9y9A4uG3rY","2017","CHWDHwHN1da","KLEhX0pJjLD","AvKGVOKhI0t","0",,
"L9y9A4uG3rY","2017","CHWDHwHN1da","p9ngKMI1HlP","AvKGVOKhI0t","2",,
"L9y9A4uG3rY","2017","CHWDHwHN1da","ICQVBpakGjE","AvKGVOKhI0t","1",,
