"dataelementUID","period","orgUnitUID","categoryOptionComboUID","ImplementingMechanismUID","dataValue",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","p9ngKMI1HlP","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","ICQVBpakGjE","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","LXuJtbiUk7o","NbvMUkJmS5N","8",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","R54ocOMuaZA","NbvMUkJmS5N","0",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","CuAKN91lKD6","NbvMUkJmS5N","26",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","MEQrzTnlr9a","NbvMUkJmS5N","18",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","VVHFpTkvtp2","NbvMUkJmS5N","26",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","FtKeuScH4zG","NbvMUkJmS5N","18",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","BXVSBShabAV","NbvMUkJmS5N","26",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","fKutkl1woOh","NbvMUkJmS5N","18",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","wzERTiClETp","NbvMUkJmS5N","26",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","VJLbRW6R553","NbvMUkJmS5N","18",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","GWDE9M05Fyf","NbvMUkJmS5N","1",,
"JxBTk0UYjjf","2017","PuE4XHg3mFm","yboc4U6mh3p","NbvMUkJmS5N","2",,
"bhZUgdZZHMq","2017","YaNze2Y77ss","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","YaNze2Y77ss","xP7pDf7Dsya","AvKGVOKhI0t","21",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","cYxMZbJKie1","AvKGVOKhI0t","4",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","KLEhX0pJjLD","AvKGVOKhI0t","6",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","p9ngKMI1HlP","AvKGVOKhI0t","22",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","ICQVBpakGjE","AvKGVOKhI0t","4",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","LXuJtbiUk7o","AvKGVOKhI0t","62",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","R54ocOMuaZA","AvKGVOKhI0t","13",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","CuAKN91lKD6","AvKGVOKhI0t","551",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","MEQrzTnlr9a","AvKGVOKhI0t","202",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","VVHFpTkvtp2","AvKGVOKhI0t","551",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","FtKeuScH4zG","AvKGVOKhI0t","202",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","BXVSBShabAV","AvKGVOKhI0t","551",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","fKutkl1woOh","AvKGVOKhI0t","202",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","wzERTiClETp","AvKGVOKhI0t","551",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","VJLbRW6R553","AvKGVOKhI0t","202",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","GWDE9M05Fyf","AvKGVOKhI0t","78",,
"JxBTk0UYjjf","2017","YaNze2Y77ss","yboc4U6mh3p","AvKGVOKhI0t","53",,
"bhZUgdZZHMq","2017","UtipAc6rtV6","Gm6B7Z9Tbxs","IpcHlwXHAL4","0",,
"bhZUgdZZHMq","2017","UtipAc6rtV6","xP7pDf7Dsya","IpcHlwXHAL4","12",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","cYxMZbJKie1","IpcHlwXHAL4","0",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","KLEhX0pJjLD","IpcHlwXHAL4","0",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","p9ngKMI1HlP","IpcHlwXHAL4","10",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","ICQVBpakGjE","IpcHlwXHAL4","1",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","LXuJtbiUk7o","IpcHlwXHAL4","17",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","R54ocOMuaZA","IpcHlwXHAL4","2",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","CuAKN91lKD6","IpcHlwXHAL4","154",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","MEQrzTnlr9a","IpcHlwXHAL4","57",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","VVHFpTkvtp2","IpcHlwXHAL4","154",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","FtKeuScH4zG","IpcHlwXHAL4","57",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","BXVSBShabAV","IpcHlwXHAL4","154",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","fKutkl1woOh","IpcHlwXHAL4","57",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","wzERTiClETp","IpcHlwXHAL4","154",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","VJLbRW6R553","IpcHlwXHAL4","57",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","GWDE9M05Fyf","IpcHlwXHAL4","28",,
"JxBTk0UYjjf","2017","UtipAc6rtV6","yboc4U6mh3p","IpcHlwXHAL4","14",,
"bhZUgdZZHMq","2017","BRUzjqmNf3g","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"bhZUgdZZHMq","2017","BRUzjqmNf3g","xP7pDf7Dsya","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","cYxMZbJKie1","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","KLEhX0pJjLD","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","p9ngKMI1HlP","ynuaDsLQ9eU","1",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","ICQVBpakGjE","ynuaDsLQ9eU","1",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","LXuJtbiUk7o","ynuaDsLQ9eU","32",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","R54ocOMuaZA","ynuaDsLQ9eU","43",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","CuAKN91lKD6","ynuaDsLQ9eU","522",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","MEQrzTnlr9a","ynuaDsLQ9eU","164",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","VVHFpTkvtp2","ynuaDsLQ9eU","522",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","FtKeuScH4zG","ynuaDsLQ9eU","164",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","BXVSBShabAV","ynuaDsLQ9eU","522",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","fKutkl1woOh","ynuaDsLQ9eU","164",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","wzERTiClETp","ynuaDsLQ9eU","522",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","VJLbRW6R553","ynuaDsLQ9eU","164",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","GWDE9M05Fyf","ynuaDsLQ9eU","78",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","yboc4U6mh3p","ynuaDsLQ9eU","3",,
"bhZUgdZZHMq","2017","BRUzjqmNf3g","Gm6B7Z9Tbxs","gkwPuCgNWty","0",,
"bhZUgdZZHMq","2017","BRUzjqmNf3g","xP7pDf7Dsya","gkwPuCgNWty","0",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","cYxMZbJKie1","gkwPuCgNWty","0",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","KLEhX0pJjLD","gkwPuCgNWty","0",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","p9ngKMI1HlP","gkwPuCgNWty","3",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","ICQVBpakGjE","gkwPuCgNWty","0",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","LXuJtbiUk7o","gkwPuCgNWty","18",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","R54ocOMuaZA","gkwPuCgNWty","2",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","CuAKN91lKD6","gkwPuCgNWty","136",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","MEQrzTnlr9a","gkwPuCgNWty","11",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","VVHFpTkvtp2","gkwPuCgNWty","136",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","FtKeuScH4zG","gkwPuCgNWty","11",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","BXVSBShabAV","gkwPuCgNWty","136",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","fKutkl1woOh","gkwPuCgNWty","11",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","wzERTiClETp","gkwPuCgNWty","136",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","VJLbRW6R553","gkwPuCgNWty","11",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","GWDE9M05Fyf","gkwPuCgNWty","7",,
"JxBTk0UYjjf","2017","BRUzjqmNf3g","yboc4U6mh3p","gkwPuCgNWty","1",,
"bhZUgdZZHMq","2017","HUsIFF3CxlZ","Gm6B7Z9Tbxs","mgXXBfG9wMV","6",,
"bhZUgdZZHMq","2017","HUsIFF3CxlZ","xP7pDf7Dsya","mgXXBfG9wMV","11",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","cYxMZbJKie1","mgXXBfG9wMV","1",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","KLEhX0pJjLD","mgXXBfG9wMV","1",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","p9ngKMI1HlP","mgXXBfG9wMV","4",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","ICQVBpakGjE","mgXXBfG9wMV","1",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","LXuJtbiUk7o","mgXXBfG9wMV","45",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","R54ocOMuaZA","mgXXBfG9wMV","11",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","CuAKN91lKD6","mgXXBfG9wMV","390",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","MEQrzTnlr9a","mgXXBfG9wMV","187",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","VVHFpTkvtp2","mgXXBfG9wMV","390",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","FtKeuScH4zG","mgXXBfG9wMV","187",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","BXVSBShabAV","mgXXBfG9wMV","390",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","fKutkl1woOh","mgXXBfG9wMV","187",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","wzERTiClETp","mgXXBfG9wMV","390",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","VJLbRW6R553","mgXXBfG9wMV","187",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","GWDE9M05Fyf","mgXXBfG9wMV","36",,
"JxBTk0UYjjf","2017","HUsIFF3CxlZ","yboc4U6mh3p","mgXXBfG9wMV","47",,
"bhZUgdZZHMq","2017","qvpYnC3UQ7z","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","qvpYnC3UQ7z","xP7pDf7Dsya","AvKGVOKhI0t","41",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","cYxMZbJKie1","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","KLEhX0pJjLD","AvKGVOKhI0t","1",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","p9ngKMI1HlP","AvKGVOKhI0t","12",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","ICQVBpakGjE","AvKGVOKhI0t","11",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","LXuJtbiUk7o","AvKGVOKhI0t","165",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","R54ocOMuaZA","AvKGVOKhI0t","6",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","CuAKN91lKD6","AvKGVOKhI0t","611",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","MEQrzTnlr9a","AvKGVOKhI0t","274",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","VVHFpTkvtp2","AvKGVOKhI0t","611",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","FtKeuScH4zG","AvKGVOKhI0t","274",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","BXVSBShabAV","AvKGVOKhI0t","611",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","fKutkl1woOh","AvKGVOKhI0t","274",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","wzERTiClETp","AvKGVOKhI0t","611",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","VJLbRW6R553","AvKGVOKhI0t","274",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","GWDE9M05Fyf","AvKGVOKhI0t","28",,
"JxBTk0UYjjf","2017","qvpYnC3UQ7z","yboc4U6mh3p","AvKGVOKhI0t","25",,
"bhZUgdZZHMq","2017","qNJkz8G7pfV","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"bhZUgdZZHMq","2017","qNJkz8G7pfV","xP7pDf7Dsya","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","cYxMZbJKie1","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","KLEhX0pJjLD","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","p9ngKMI1HlP","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","ICQVBpakGjE","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","LXuJtbiUk7o","ynuaDsLQ9eU","21",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","R54ocOMuaZA","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","CuAKN91lKD6","ynuaDsLQ9eU","574",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","MEQrzTnlr9a","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","VVHFpTkvtp2","ynuaDsLQ9eU","574",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","FtKeuScH4zG","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","BXVSBShabAV","ynuaDsLQ9eU","574",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","fKutkl1woOh","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","wzERTiClETp","ynuaDsLQ9eU","574",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","VJLbRW6R553","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","GWDE9M05Fyf","ynuaDsLQ9eU","7",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","yboc4U6mh3p","ynuaDsLQ9eU","0",,
"bhZUgdZZHMq","2017","qNJkz8G7pfV","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"bhZUgdZZHMq","2017","qNJkz8G7pfV","xP7pDf7Dsya","NbvMUkJmS5N","17",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","cYxMZbJKie1","NbvMUkJmS5N","2",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","KLEhX0pJjLD","NbvMUkJmS5N","2",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","p9ngKMI1HlP","NbvMUkJmS5N","5",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","ICQVBpakGjE","NbvMUkJmS5N","1",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","LXuJtbiUk7o","NbvMUkJmS5N","83",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","R54ocOMuaZA","NbvMUkJmS5N","10",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","CuAKN91lKD6","NbvMUkJmS5N","421",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","MEQrzTnlr9a","NbvMUkJmS5N","235",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","VVHFpTkvtp2","NbvMUkJmS5N","421",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","FtKeuScH4zG","NbvMUkJmS5N","235",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","BXVSBShabAV","NbvMUkJmS5N","421",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","fKutkl1woOh","NbvMUkJmS5N","235",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","wzERTiClETp","NbvMUkJmS5N","421",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","VJLbRW6R553","NbvMUkJmS5N","235",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","GWDE9M05Fyf","NbvMUkJmS5N","48",,
"JxBTk0UYjjf","2017","qNJkz8G7pfV","yboc4U6mh3p","NbvMUkJmS5N","45",,
"bhZUgdZZHMq","2017","GOxptySBE5j","Gm6B7Z9Tbxs","NbvMUkJmS5N","2",,
"bhZUgdZZHMq","2017","GOxptySBE5j","xP7pDf7Dsya","NbvMUkJmS5N","60",,
"JxBTk0UYjjf","2017","GOxptySBE5j","cYxMZbJKie1","NbvMUkJmS5N","9",,
"JxBTk0UYjjf","2017","GOxptySBE5j","KLEhX0pJjLD","NbvMUkJmS5N","10",,
"JxBTk0UYjjf","2017","GOxptySBE5j","p9ngKMI1HlP","NbvMUkJmS5N","25",,
"JxBTk0UYjjf","2017","GOxptySBE5j","ICQVBpakGjE","NbvMUkJmS5N","10",,
"JxBTk0UYjjf","2017","GOxptySBE5j","LXuJtbiUk7o","NbvMUkJmS5N","193",,
"JxBTk0UYjjf","2017","GOxptySBE5j","R54ocOMuaZA","NbvMUkJmS5N","14",,
"JxBTk0UYjjf","2017","GOxptySBE5j","CuAKN91lKD6","NbvMUkJmS5N","1842",,
"JxBTk0UYjjf","2017","GOxptySBE5j","MEQrzTnlr9a","NbvMUkJmS5N","804",,
"JxBTk0UYjjf","2017","GOxptySBE5j","VVHFpTkvtp2","NbvMUkJmS5N","1842",,
"JxBTk0UYjjf","2017","GOxptySBE5j","FtKeuScH4zG","NbvMUkJmS5N","804",,
"JxBTk0UYjjf","2017","GOxptySBE5j","BXVSBShabAV","NbvMUkJmS5N","1842",,
"JxBTk0UYjjf","2017","GOxptySBE5j","fKutkl1woOh","NbvMUkJmS5N","804",,
"JxBTk0UYjjf","2017","GOxptySBE5j","wzERTiClETp","NbvMUkJmS5N","1842",,
"JxBTk0UYjjf","2017","GOxptySBE5j","VJLbRW6R553","NbvMUkJmS5N","804",,
"JxBTk0UYjjf","2017","GOxptySBE5j","GWDE9M05Fyf","NbvMUkJmS5N","268",,
"JxBTk0UYjjf","2017","GOxptySBE5j","yboc4U6mh3p","NbvMUkJmS5N","268",,
"bhZUgdZZHMq","2017","tdskla3Fuag","Gm6B7Z9Tbxs","K0cWjvomIMf","8",,
"bhZUgdZZHMq","2017","tdskla3Fuag","xP7pDf7Dsya","K0cWjvomIMf","7",,
"JxBTk0UYjjf","2017","tdskla3Fuag","cYxMZbJKie1","K0cWjvomIMf","1",,
"JxBTk0UYjjf","2017","tdskla3Fuag","KLEhX0pJjLD","K0cWjvomIMf","0",,
"JxBTk0UYjjf","2017","tdskla3Fuag","p9ngKMI1HlP","K0cWjvomIMf","7",,
"JxBTk0UYjjf","2017","tdskla3Fuag","ICQVBpakGjE","K0cWjvomIMf","0",,
"JxBTk0UYjjf","2017","tdskla3Fuag","LXuJtbiUk7o","K0cWjvomIMf","51",,
"JxBTk0UYjjf","2017","tdskla3Fuag","R54ocOMuaZA","K0cWjvomIMf","4",,
"JxBTk0UYjjf","2017","tdskla3Fuag","CuAKN91lKD6","K0cWjvomIMf","116",,
"JxBTk0UYjjf","2017","tdskla3Fuag","MEQrzTnlr9a","K0cWjvomIMf","104",,
"JxBTk0UYjjf","2017","tdskla3Fuag","VVHFpTkvtp2","K0cWjvomIMf","116",,
"JxBTk0UYjjf","2017","tdskla3Fuag","FtKeuScH4zG","K0cWjvomIMf","104",,
"JxBTk0UYjjf","2017","tdskla3Fuag","BXVSBShabAV","K0cWjvomIMf","116",,
"JxBTk0UYjjf","2017","tdskla3Fuag","fKutkl1woOh","K0cWjvomIMf","104",,
"JxBTk0UYjjf","2017","tdskla3Fuag","wzERTiClETp","K0cWjvomIMf","116",,
"JxBTk0UYjjf","2017","tdskla3Fuag","VJLbRW6R553","K0cWjvomIMf","104",,
"JxBTk0UYjjf","2017","tdskla3Fuag","GWDE9M05Fyf","K0cWjvomIMf","15",,
"JxBTk0UYjjf","2017","tdskla3Fuag","yboc4U6mh3p","K0cWjvomIMf","11",,
"bhZUgdZZHMq","2017","QDmFmtWKepp","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"bhZUgdZZHMq","2017","QDmFmtWKepp","xP7pDf7Dsya","ynuaDsLQ9eU","43",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","cYxMZbJKie1","ynuaDsLQ9eU","7",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","KLEhX0pJjLD","ynuaDsLQ9eU","9",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","p9ngKMI1HlP","ynuaDsLQ9eU","24",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","ICQVBpakGjE","ynuaDsLQ9eU","20",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","LXuJtbiUk7o","ynuaDsLQ9eU","53",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","R54ocOMuaZA","ynuaDsLQ9eU","5",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","CuAKN91lKD6","ynuaDsLQ9eU","714",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","MEQrzTnlr9a","ynuaDsLQ9eU","208",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","VVHFpTkvtp2","ynuaDsLQ9eU","714",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","FtKeuScH4zG","ynuaDsLQ9eU","208",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","BXVSBShabAV","ynuaDsLQ9eU","714",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","fKutkl1woOh","ynuaDsLQ9eU","208",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","wzERTiClETp","ynuaDsLQ9eU","714",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","VJLbRW6R553","ynuaDsLQ9eU","208",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","GWDE9M05Fyf","ynuaDsLQ9eU","129",,
"JxBTk0UYjjf","2017","QDmFmtWKepp","yboc4U6mh3p","ynuaDsLQ9eU","73",,
"bhZUgdZZHMq","2017","AHM06z0QKsS","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"bhZUgdZZHMq","2017","AHM06z0QKsS","xP7pDf7Dsya","ynuaDsLQ9eU","1",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","cYxMZbJKie1","ynuaDsLQ9eU","1",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","KLEhX0pJjLD","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","p9ngKMI1HlP","ynuaDsLQ9eU","4",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","ICQVBpakGjE","ynuaDsLQ9eU","0",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","LXuJtbiUk7o","ynuaDsLQ9eU","35",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","R54ocOMuaZA","ynuaDsLQ9eU","2",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","CuAKN91lKD6","ynuaDsLQ9eU","127",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","MEQrzTnlr9a","ynuaDsLQ9eU","63",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","VVHFpTkvtp2","ynuaDsLQ9eU","127",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","FtKeuScH4zG","ynuaDsLQ9eU","63",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","BXVSBShabAV","ynuaDsLQ9eU","127",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","fKutkl1woOh","ynuaDsLQ9eU","63",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","wzERTiClETp","ynuaDsLQ9eU","127",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","VJLbRW6R553","ynuaDsLQ9eU","63",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","GWDE9M05Fyf","ynuaDsLQ9eU","2",,
"JxBTk0UYjjf","2017","AHM06z0QKsS","yboc4U6mh3p","ynuaDsLQ9eU","12",,
"bhZUgdZZHMq","2017","iUoikQq3xgk","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","iUoikQq3xgk","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","cYxMZbJKie1","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","KLEhX0pJjLD","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","p9ngKMI1HlP","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","ICQVBpakGjE","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","LXuJtbiUk7o","AvKGVOKhI0t","38",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","R54ocOMuaZA","AvKGVOKhI0t","2",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","CuAKN91lKD6","AvKGVOKhI0t","196",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","MEQrzTnlr9a","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","VVHFpTkvtp2","AvKGVOKhI0t","196",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","FtKeuScH4zG","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","BXVSBShabAV","AvKGVOKhI0t","196",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","fKutkl1woOh","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","wzERTiClETp","AvKGVOKhI0t","196",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","VJLbRW6R553","AvKGVOKhI0t","3",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","GWDE9M05Fyf","AvKGVOKhI0t","8",,
"JxBTk0UYjjf","2017","iUoikQq3xgk","yboc4U6mh3p","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","WF5Bjbhvqtq","Gm6B7Z9Tbxs","AvKGVOKhI0t","0",,
"bhZUgdZZHMq","2017","WF5Bjbhvqtq","xP7pDf7Dsya","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","WF5Bjbhvqtq","cYxMZbJKie1","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","WF5Bjbhvqtq","KLEhX0pJjLD","AvKGVOKhI0t","0",,
"JxBTk0UYjjf","2017","WF5Bjbhvqtq","p9ngKMI1HlP","AvKGVOKhI0t","0",,
